USER_ID;ORDER_ID;PURCHASE_TS_CLEAN;SHIP_TS;PURCHASE_YEAR;PURCHASE_MONTH;PRODUCT_NAME_CLEAN;PRODUCT_ID;USD_PRICE;PURCHASE_PLATFORM;MARKETING_CHANNEL_CLEAN;ACCOUNT_CREATION_METHOD_CLEAN;COUNTRY_CODE;DATE_CHECK;TIME_TO_SHIP;REGION
a56e7e7d;5edff66d29a70074;13/05/20;16/05/2020;2020;5;27in 4K gaming monitor;e7e6;462,88;website;direct;desktop;GB;TRUE;3;EMEA
7f74994b;ee75a7a295954450;24/05/20;26/05/2020;2020;5;27in 4K gaming monitor;891b;462,88;website;direct;desktop;GB;TRUE;2;EMEA
25e163a0;47e627588ef18334;29/05/20;30/05/2020;2020;5;27in 4K gaming monitor;e7e6;462,88;website;direct;desktop;GB;TRUE;1;EMEA
bcfc6ab9;0e02c358fab79993;30/05/20;15/03/2020;2020;5;27in 4K gaming monitor;e7e6;462,88;website;email;mobile;GB;FALSE;-76;EMEA
3c01a604;ad0a785cc4827304;15/06/20;17/06/2020;2020;6;27in 4K gaming monitor;891b;462,88;website;direct;mobile;GB;TRUE;2;EMEA
4afdbfe9;d7ac635ec4833341;15/07/20;17/07/2020;2020;7;27in 4K gaming monitor;e7e6;462,88;website;direct;desktop;GB;TRUE;2;EMEA
7892c444;d391659fb4a51567;20/07/20;22/07/2020;2020;7;27in 4K gaming monitor;891b;462,88;website;direct;desktop;GB;TRUE;2;EMEA
cff563c1;ea478f018dd87857;03/08/20;05/08/2020;2020;8;27in 4K gaming monitor;e7e6;462,88;website;direct;desktop;GB;TRUE;2;EMEA
3eea2de9;2b2c79beecf28497;29/06/20;30/06/2020;2020;6;27in 4K gaming monitor;891b;463,2;website;direct;desktop;IN;TRUE;1;APAC
4ec815b3;8e9d359fb5c34950;19/07/20;22/07/2020;2020;7;27in 4K gaming monitor;891b;463,3;website;direct;mobile;US;TRUE;3;NA
450319b2;fdecb584fb431008;29/10/20;31/10/2020;2020;10;27in 4K gaming monitor;891b;463,53;website;direct;desktop;TW;TRUE;2;APAC
8f5f5421;ecf78168f8960889;20/04/19;21/04/2019;2019;4;27in 4K gaming monitor;891b;463,62;website;direct;desktop;US;TRUE;1;NA
19452bda;9f8af1ce06f13256;15/05/20;18/05/2020;2020;5;27in 4K gaming monitor;891b;463,9;website;direct;mobile;US;TRUE;3;NA
390046bb;a8003ea65e926087;02/07/19;04/07/2019;2019;7;27in 4K gaming monitor;891b;464,08;website;direct;mobile;GB;TRUE;2;EMEA
5d951e6f;714d728fffe40824;20/07/19;22/07/2019;2019;7;27in 4K gaming monitor;891b;464,08;website;direct;desktop;NO;TRUE;2;EMEA
6738425b;7cef960d42344586;22/07/19;25/07/2019;2019;7;27in 4K gaming monitor;891b;464,08;website;direct;desktop;GB;TRUE;3;EMEA
8418b13e;5bcf65410a656211;23/07/19;24/07/2019;2019;7;27in 4K gaming monitor;891b;464,08;website;direct;desktop;GB;TRUE;1;EMEA
ffc4a356;1cd3fbf13dc108017;30/08/19;31/08/2019;2019;8;27in 4K gaming monitor;891b;464,08;website;direct;desktop;GB;TRUE;1;EMEA
3609b019;88c1067296524893;03/09/19;05/09/2019;2019;9;27in 4K gaming monitor;891b;464,08;website;direct;desktop;GB;TRUE;2;EMEA
3609b019;88c1067296524894;03/09/19;05/09/2019;2019;9;27in 4K gaming monitor;891b;464,08;website;direct;desktop;GB;TRUE;2;EMEA
068ecef5;fa665471ff35734;28/09/20;29/09/2020;2020;9;27in 4K gaming monitor;891b;464,4;website;direct;desktop;US;TRUE;1;NA
7c1c7dd2;983e78d0ebc53020;24/03/19;25/03/2019;2019;3;27in 4K gaming monitor;891b;465,32;website;direct;mobile;IN;TRUE;1;APAC
fcdbcf85;11ffb5f42b0106775;05/12/20;30/11/2020;2020;12;27in 4K gaming monitor;891b;465,39;website;direct;desktop;CH;FALSE;-5;EMEA
0816e690;be6428443cc6384;30/01/21;02/02/2021;2021;1;27in 4K gaming monitor;891b;466,06;website;direct;desktop;US;TRUE;3;NA
0816e690;be6428443cc6385;30/01/21;02/02/2021;2021;1;27in 4K gaming monitor;891b;466,06;website;direct;desktop;US;TRUE;3;NA
bcd5d078;de7c05421ce79941;10/09/20;13/09/2020;2020;9;27in 4K gaming monitor;891b;466,58;website;direct;desktop;GB;TRUE;3;EMEA
cd62ff90;bf07f757a0a86756;18/05/19;21/05/2019;2019;5;27in 4K gaming monitor;891b;466,68;website;direct;desktop;PH;TRUE;3;APAC
f0f01c10;5eaf0d58b21101844;22/11/20;25/11/2020;2020;11;27in 4K gaming monitor;891b;466,84;website;direct;desktop;RO;TRUE;3;EMEA
871e2b86;182b08927ea57465;06/12/19;20/08/2019;2019;12;27in 4K gaming monitor;891b;466,9;website;direct;desktop;US;FALSE;-108;NA
b16c8f8f;1ef6282262d75197;01/08/19;02/08/2019;2019;8;27in 4K gaming monitor;891b;467,14;website;direct;desktop;US;TRUE;1;NA
ed5053fc;10ad23465de100247;27/10/20;23/06/2020;2020;10;27in 4K gaming monitor;891b;467,14;website;direct;desktop;US;FALSE;-126;NA
0158091b;f55db7e3e923717;03/02/19;04/02/2019;2019;2;27in 4K gaming monitor;891b;467,18;website;direct;desktop;US;TRUE;1;NA
529fa354;83633fe5f6936436;27/02/20;01/03/2020;2020;2;27in 4K gaming monitor;891b;467,18;website;affiliate;unknown;AU;TRUE;3;APAC
f4c2be72;7bab49a68eb103450;27/08/20;30/08/2020;2020;8;27in 4K gaming monitor;891b;467,2;website;direct;desktop;US;TRUE;3;NA
2ace9de4;1308710bfb120320;28/12/19;27/12/2019;2019;12;27in 4K gaming monitor;891b;467,58;website;direct;desktop;TW;FALSE;-1;APAC
1488a4ca;37c7f3e9dfc11399;22/04/20;24/04/2020;2020;4;27in 4K gaming monitor;891b;467,58;website;direct;desktop;US;TRUE;2;NA
189df8d2;059a9e3ac1313006;02/03/19;21/10/2018;2019;3;27in 4K gaming monitor;891b;467,6;website;direct;desktop;US;FALSE;-132;NA
daee6d80;19577ae10ce92513;03/10/19;12/09/2019;2019;10;27in 4K gaming monitor;891b;467,6;website;direct;desktop;PE;FALSE;-21;LATAM
4271e1a3;58cecfde3c729952;21/12/20;24/12/2020;2020;12;27in 4K gaming monitor;891b;467,62;website;direct;desktop;JM;TRUE;3;NA
4271e1a3;58cecfde3c729953;21/12/20;24/12/2020;2020;12;27in 4K gaming monitor;891b;467,62;website;direct;desktop;JM;TRUE;3;NA
7f6f74b9;d9f8784fc4d54442;03/10/19;04/10/2019;2019;10;27in 4K gaming monitor;891b;467,88;website;affiliate;unknown;US;TRUE;1;NA
f4f11c04;fff4592dc6d103535;23/12/19;26/12/2019;2019;12;27in 4K gaming monitor;891b;467,88;website;direct;desktop;US;TRUE;3;NA
f4f11c04;fff4592dc6d103537;23/12/19;26/12/2019;2019;12;27in 4K gaming monitor;891b;467,88;website;direct;desktop;US;TRUE;3;NA
46b849ca;2f25024c6d631671;04/10/20;05/10/2020;2020;10;27in 4K gaming monitor;891b;467,88;website;direct;desktop;US;TRUE;1;NA
c286270b;cbf036b283982343;13/05/20;14/05/2020;2020;5;27in 4K gaming monitor;891b;468;website;direct;desktop;US;TRUE;1;NA
fa7318b6;ff2435bab7c105821;17/01/21;20/01/2021;2021;1;27in 4K gaming monitor;891b;468,21;website;direct;desktop;SE;TRUE;3;EMEA
99a086fd;640a668441b64956;02/12/20;04/12/2020;2020;12;27in 4K gaming monitor;891b;468,38;website;direct;desktop;US;TRUE;2;NA
1f54b2b8;e03e25fbca415818;07/10/20;09/10/2020;2020;10;27in 4K gaming monitor;891b;468,86;website;direct;desktop;US;TRUE;2;NA
e85000b1;af8ff534ced98132;28/07/19;30/07/2019;2019;7;27in 4K gaming monitor;891b;468,98;website;affiliate;unknown;MK;TRUE;2;EMEA
a7771c22;530016379cb70937;30/06/20;01/07/2020;2020;6;27in 4K gaming monitor;891b;469,16;website;direct;desktop;US;TRUE;1;NA
538f23fa;aced5ee8a5f36824;12/08/20;15/08/2020;2020;8;27in 4K gaming monitor;891b;469,16;website;email;desktop;US;TRUE;3;NA
2ab29b38;9a6bcc7f4ae20270;20/09/20;22/09/2020;2020;9;27in 4K gaming monitor;891b;469,52;website;direct;mobile;US;TRUE;2;NA
9eb8ad87;d80dca858c267087;22/09/20;23/09/2020;2020;9;27in 4K gaming monitor;891b;469,6;website;direct;desktop;PA;TRUE;1;LATAM
b6fd3a2c;d1f40dff10477537;24/07/20;26/07/2020;2020;7;27in 4K gaming monitor;891b;469,72;website;direct;desktop;TH;TRUE;2;APAC
c51473ea;6f82cb113d383396;28/09/19;30/09/2019;2019;9;27in 4K gaming monitor;891b;469,84;website;direct;desktop;US;TRUE;2;NA
4c97ae9f;83faa5d56d834054;19/02/20;22/02/2020;2020;2;27in 4K gaming monitor;891b;469,95;website;direct;desktop;TW;TRUE;3;APAC
751227b0;779c9a30ca250230;25/08/19;26/08/2019;2019;8;27in 4K gaming monitor;e7e6;470,16;website;direct;desktop;GB;TRUE;1;EMEA
4f166c88;42a23fa8cc735083;25/10/19;26/10/2019;2019;10;27in 4K gaming monitor;891b;470,16;website;direct;desktop;GB;TRUE;1;EMEA
688f5a9d;fddd938d0e945126;31/05/20;03/06/2020;2020;5;27in 4K gaming monitor;e7e6;470,18;website;direct;desktop;GB;TRUE;3;EMEA
a3874f03;abfdf81f9d669191;04/06/20;06/06/2020;2020;6;27in 4K gaming monitor;891b;470,18;website;direct;mobile;GB;TRUE;2;EMEA
1035eb18;3d8f0a14c3f9676;17/06/20;19/06/2020;2020;6;27in 4K gaming monitor;891b;470,18;website;direct;desktop;GB;TRUE;2;EMEA
397e26c4;c8ecfe0ed0926264;25/06/20;28/06/2020;2020;6;27in 4K gaming monitor;891b;470,18;website;direct;desktop;GB;TRUE;3;EMEA
b3ce0d3d;5849360124376210;30/06/20;01/07/2020;2020;6;27in 4K gaming monitor;e7e6;470,18;website;direct;desktop;GB;TRUE;1;EMEA
746cdde1;f10a1da884149959;30/06/20;02/07/2020;2020;6;27in 4K gaming monitor;891b;470,18;website;direct;desktop;GB;TRUE;2;EMEA
746cdde1;f10a1da884149960;30/06/20;02/07/2020;2020;6;27in 4K gaming monitor;891b;470,18;website;direct;desktop;GB;TRUE;2;EMEA
286f3041;1f322771a8119355;06/08/20;08/08/2020;2020;8;27in 4K gaming monitor;e7e6;470,18;website;email;mobile;AU;TRUE;2;APAC
f3b9b5e4;dc527f9def8103030;23/08/20;26/08/2020;2020;8;27in 4K gaming monitor;e7e6;470,18;website;direct;desktop;GB;TRUE;3;EMEA
67755115;18859e0176d1775;03/11/20;28/10/2020;2020;11;27in 4K gaming monitor;891b;470,36;website;direct;desktop;US;FALSE;-6;NA
42e59451;885178c52a830146;03/01/19;04/01/2019;2019;1;27in 4K gaming monitor;891b;470,56;website;direct;desktop;GB;TRUE;1;EMEA
b283647b;d561fc2dc5775642;05/01/19;06/01/2019;2019;1;27in 4K gaming monitor;891b;470,56;website;direct;desktop;JE;TRUE;1;EMEA
c301bd85;973ca8ddabf82587;26/01/19;28/01/2019;2019;1;27in 4K gaming monitor;891b;470,56;website;email;mobile;GB;TRUE;2;EMEA
c301bd85;973ca8ddabf82588;26/01/19;28/01/2019;2019;1;27in 4K gaming monitor;891b;470,56;website;email;mobile;GB;TRUE;2;EMEA
33263878;c3722278fca885;20/02/21;21/02/2021;2021;2;27in 4K gaming monitor;891b;470,58;website;direct;desktop;US;TRUE;1;NA
02b42409;a98c49019ec4303;30/11/20;01/12/2020;2020;11;27in 4K gaming monitor;e7e6;470,74;website;email;desktop;NO;TRUE;1;EMEA
cd02a160;0bb8fee960886595;08/12/20;16/07/2020;2020;12;27in 4K gaming monitor;e7e6;470,74;website;direct;desktop;NO;FALSE;-145;EMEA
03b9dddc;4ec68cf5d6a4676;27/08/19;28/08/2019;2019;8;27in 4K gaming monitor;891b;471,28;website;direct;desktop;IN;TRUE;1;APAC
d53cf7be;017ceab282490002;26/09/20;24/08/2020;2020;9;27in 4K gaming monitor;891b;471,28;website;email;desktop;US;FALSE;-33;NA
22f84dd0;e3221e32cab17162;31/05/19;02/06/2019;2019;5;27in 4K gaming monitor;891b;471,4;website;social media;tablet;GB;TRUE;2;EMEA
37e67292;5969835a15a25649;06/06/19;07/06/2019;2019;6;27in 4K gaming monitor;891b;471,4;website;direct;desktop;GB;TRUE;1;EMEA
c6d71b82;0e3bed0a3ed84112;09/06/19;03/02/2019;2019;6;27in 4K gaming monitor;891b;471,4;website;direct;desktop;GB;FALSE;-126;EMEA
2edbe5c9;9a7fa8973d922000;20/06/19;23/06/2019;2019;6;27in 4K gaming monitor;891b;471,4;website;direct;mobile;GB;TRUE;3;EMEA
e0c7b459;126fe791ed795033;24/06/19;02/06/2019;2019;6;27in 4K gaming monitor;891b;471,4;website;direct;desktop;US;FALSE;-22;NA
e40b3442;1a8c8452d9196318;29/06/19;01/07/2019;2019;6;27in 4K gaming monitor;891b;471,4;website;direct;desktop;GB;TRUE;2;EMEA
7a7dcf6f;fcc3b9647fa52326;20/07/19;22/07/2019;2019;7;27in 4K gaming monitor;891b;471,82;website;direct;desktop;CA;TRUE;2;NA
7a7dcf6f;fcc3b9647fa52327;20/07/19;22/07/2019;2019;7;27in 4K gaming monitor;891b;471,82;website;direct;desktop;CA;TRUE;2;NA
d2f5c65c;921c4ec702389048;15/06/20;18/06/2020;2020;6;27in 4K gaming monitor;891b;472,14;website;direct;mobile;US;TRUE;3;NA
b2be456a;9a903de780075766;30/03/20;02/04/2020;2020;3;27in 4K gaming monitor;891b;472,18;website;direct;mobile;US;TRUE;3;NA
5d4ee586;1c7f79b8f9640681;30/04/20;03/05/2020;2020;4;27in 4K gaming monitor;891b;472,26;website;direct;desktop;GB;TRUE;3;EMEA
8a8c0955;d4dc06480b358825;06/01/21;08/01/2021;2021;1;27in 4K gaming monitor;891b;472,26;website;direct;desktop;KZ;TRUE;2;EMEA
8a8c0955;d4dc06480b358826;06/01/21;08/01/2021;2021;1;27in 4K gaming monitor;891b;472,26;website;direct;desktop;KZ;TRUE;2;EMEA
5bb5b0da;6ffa627773b40074;08/04/20;10/04/2020;2020;4;27in 4K gaming monitor;e7e6;472,74;website;direct;desktop;TW;TRUE;2;APAC
0ce163c6;77d34da6dad8280;08/04/20;09/04/2020;2020;4;27in 4K gaming monitor;891b;472,74;website;direct;desktop;US;TRUE;1;NA
0eb19e48;c0235044cd79042;22/10/20;25/10/2020;2020;10;27in 4K gaming monitor;891b;472,8;website;direct;desktop;US;TRUE;3;NA
6da714e5;c3bc2b0692247327;02/02/21;04/02/2021;2021;2;27in 4K gaming monitor;e7e6;472,83;website;email;desktop;TH;TRUE;2;APAC
25959793;b15faaace01706;19/04/20;22/04/2020;2020;4;27in 4K gaming monitor;891b;472,86;website;direct;desktop;DK;TRUE;3;EMEA
39c6179c;0e42703f7ab26394;04/08/19;04/06/2019;2019;8;27in 4K gaming monitor;891b;473,12;website;email;mobile;US;FALSE;-61;NA
bf7c9081;16702ed1c9681068;12/09/20;19/08/2020;2020;9;27in 4K gaming monitor;891b;473,6;website;direct;desktop;US;FALSE;-24;NA
ebfc7acd;b34498244d699693;19/04/19;22/04/2019;2019;4;27in 4K gaming monitor;891b;473,78;website;affiliate;unknown;US;TRUE;3;NA
d70c69f2;bd2ba31f16190838;29/11/20;01/12/2020;2020;11;27in 4K gaming monitor;891b;473,95;website;direct;desktop;CH;TRUE;2;EMEA
e6bdaf11;e341e26fad197473;17/12/20;19/12/2020;2020;12;27in 4K gaming monitor;891b;473,95;website;direct;desktop;CH;TRUE;2;EMEA
518fe2a1;d742e7abb8136051;01/02/21;02/02/2021;2021;2;27in 4K gaming monitor;e7e6;473,95;website;direct;desktop;CH;TRUE;1;EMEA
1a7197d1;de258a79a9513753;03/02/21;04/02/2021;2021;2;27in 4K gaming monitor;891b;473,95;website;direct;desktop;CH;TRUE;1;EMEA
e2a73ea1;e3845f61a6e95752;17/04/19;19/04/2019;2019;4;27in 4K gaming monitor;891b;474,76;website;direct;desktop;ZA;TRUE;2;EMEA
d761b44a;96bcc05f13990988;01/10/20;04/10/2020;2020;10;27in 4K gaming monitor;891b;476,02;website;direct;mobile;US;TRUE;3;NA
013cddb6;03ad4dd80643675;24/03/20;29/01/2020;2020;3;27in 4K gaming monitor;891b;476,06;website;direct;desktop;JM;FALSE;-55;NA
3ef0bc76;4b1b093da6528507;07/04/20;10/04/2020;2020;4;27in 4K gaming monitor;891b;476,78;website;direct;desktop;BR;TRUE;3;LATAM
87927fb4;124b4874ed257622;20/10/20;28/08/2020;2020;10;27in 4K gaming monitor;891b;476,9;website;direct;desktop;US;FALSE;-53;NA
e0d3216b;3c3bf8786b295050;18/11/20;20/11/2020;2020;11;27in 4K gaming monitor;891b;476,9;website;direct;desktop;BR;TRUE;2;LATAM
59575b5f;666425e072f39069;20/12/19;23/12/2019;2019;12;27in 4K gaming monitor;891b;477,06;website;direct;desktop;US;TRUE;3;NA
85ca9c9d;9211938e5a056905;29/03/19;31/03/2019;2019;3;27in 4K gaming monitor;891b;477,12;website;direct;mobile;GB;TRUE;2;EMEA
06ba1690;c36828401605801;13/04/19;14/04/2019;2019;4;27in 4K gaming monitor;891b;477,12;website;direct;desktop;GB;TRUE;1;EMEA
b442c320;13296ee9a6476406;24/04/19;22/03/2019;2019;4;27in 4K gaming monitor;891b;477,12;website;direct;desktop;GB;FALSE;-33;EMEA
66e9362b;bfa8f502a7c44459;24/04/19;26/04/2019;2019;4;27in 4K gaming monitor;891b;477,12;website;direct;desktop;GB;TRUE;2;EMEA
390e18a1;fda1ebd718f26103;04/05/19;06/05/2019;2019;5;27in 4K gaming monitor;891b;477,12;website;direct;desktop;GB;TRUE;2;EMEA
6207b2e0;8f0c9ca917042552;27/05/19;28/05/2019;2019;5;27in 4K gaming monitor;891b;477,12;website;direct;mobile;GB;TRUE;1;EMEA
ddc75a92;3a8c2f2f9fb93730;14/06/19;17/06/2019;2019;6;27in 4K gaming monitor;891b;477,12;website;direct;desktop;GB;TRUE;3;EMEA
e7644854;7efb0e68d1d97755;17/06/19;20/06/2019;2019;6;27in 4K gaming monitor;891b;477,12;website;direct;desktop;GB;TRUE;3;EMEA
43ffa884;6e4bbae68c130620;08/07/19;09/07/2019;2019;7;27in 4K gaming monitor;891b;477,12;website;direct;desktop;GB;TRUE;1;EMEA
c2bca235;e62e0983f4882461;01/09/20;04/09/2020;2020;9;27in 4K gaming monitor;891b;477,13;website;direct;desktop;GB;TRUE;3;EMEA
73275fdb;dc6b0cfef2249439;19/11/20;20/11/2020;2020;11;27in 4K gaming monitor;891b;477,32;website;direct;desktop;SE;TRUE;1;EMEA
8b2bf0b8;e573373c53559128;21/11/20;23/11/2020;2020;11;27in 4K gaming monitor;e7e6;477,32;website;direct;desktop;SE;TRUE;2;EMEA
d8d37536;6cbb4604bac91606;24/12/20;27/12/2020;2020;12;27in 4K gaming monitor;e7e6;477,32;website;direct;desktop;SE;TRUE;3;EMEA
59e2798b;0c3fa012ff539282;13/11/20;10/11/2020;2020;11;27in 4K gaming monitor;891b;477,33;website;affiliate;unknown;GB;FALSE;-3;EMEA
2e672aa7;f146048687c21790;21/09/19;23/09/2019;2019;9;27in 4K gaming monitor;891b;477,7;website;direct;desktop;US;TRUE;2;NA
96cef992;15db553492863867;06/10/19;17/07/2019;2019;10;27in 4K gaming monitor;891b;478,04;website;direct;desktop;US;FALSE;-81;NA
14aa334f;a86855a56f111453;13/01/19;14/01/2019;2019;1;27in 4K gaming monitor;891b;478,36;website;direct;mobile;US;TRUE;1;NA
99dd1c5a;99ef47515de65044;21/09/20;23/09/2020;2020;9;27in 4K gaming monitor;891b;478,46;website;email;desktop;ZA;TRUE;2;EMEA
a82070a9;ee7e6c9b9f871222;10/07/20;12/07/2020;2020;7;27in 4K gaming monitor;891b;478,62;website;direct;desktop;BR;TRUE;2;LATAM
a53d469f;c2439af884c69978;05/08/20;07/08/2020;2020;8;27in 4K gaming monitor;891b;479,08;website;direct;desktop;CN;TRUE;2;APAC
a7ee8255;acbd6a9a83371125;11/07/20;14/07/2020;2020;7;27in 4K gaming monitor;891b;479,22;website;direct;mobile;AR;TRUE;3;LATAM
2496dae4;b90d605123a17785;11/10/19;14/10/2019;2019;10;27in 4K gaming monitor;891b;479,24;website;direct;desktop;GB;TRUE;3;EMEA
2168450f;703b3bc457516597;31/10/19;01/11/2019;2019;10;27in 4K gaming monitor;891b;479,24;website;direct;desktop;GB;TRUE;1;EMEA
9607bff5;15b13e1531b63563;03/11/19;10/06/2019;2019;11;27in 4K gaming monitor;891b;479,24;website;direct;desktop;GB;FALSE;-146;EMEA
fef3a8f4;35e7dbab821107671;13/11/19;16/11/2019;2019;11;27in 4K gaming monitor;e7e6;479,24;website;direct;desktop;GB;TRUE;3;EMEA
51076aaf;67fc905479935876;22/11/19;23/11/2019;2019;11;27in 4K gaming monitor;e7e6;479,24;website;email;mobile;GB;TRUE;1;EMEA
1676d38b;1440bc83ab012130;24/11/19;30/07/2019;2019;11;27in 4K gaming monitor;891b;479,24;website;direct;desktop;GB;FALSE;-117;EMEA
0fa2ab97;c2f2be2d6099448;18/12/19;20/12/2019;2019;12;27in 4K gaming monitor;e7e6;479,24;website;social media;tablet;GB;TRUE;2;EMEA
0fa2ab97;c2f2be2d6099449;18/12/19;20/12/2019;2019;12;27in 4K gaming monitor;e7e6;479,24;website;social media;tablet;GB;TRUE;2;EMEA
7a955d04;6ba10dd6a9e52370;21/12/19;22/12/2019;2019;12;27in 4K gaming monitor;891b;479,24;website;direct;desktop;GB;TRUE;1;EMEA
f70e3b1c;5d0c16f9141104391;30/05/19;02/06/2019;2019;5;27in 4K gaming monitor;891b;479,34;website;affiliate;unknown;US;TRUE;3;NA
a59f4e60;0d872fe711470178;25/08/20;21/07/2020;2020;8;27in 4K gaming monitor;891b;479,54;website;direct;desktop;US;FALSE;-35;NA
d2fe183b;d382c8e34df89053;20/01/19;21/01/2019;2019;1;27in 4K gaming monitor;891b;479,61;website;direct;desktop;GB;TRUE;1;EMEA
d7b69315;c7bf5c8e53891130;14/02/19;16/02/2019;2019;2;27in 4K gaming monitor;891b;479,61;website;direct;desktop;GB;TRUE;2;EMEA
33baa656;ce525ef1add23990;10/03/19;12/03/2019;2019;3;27in 4K gaming monitor;891b;479,61;website;direct;desktop;GB;TRUE;2;EMEA
7b3f9720;d2832d75ed252677;22/02/19;23/02/2019;2019;2;27in 4K gaming monitor;891b;479,68;website;affiliate;unknown;US;TRUE;1;NA
b3b2d952;e163604ba7e76159;14/07/20;16/07/2020;2020;7;27in 4K gaming monitor;e7e6;479,94;website;email;mobile;GB;TRUE;2;EMEA
1bf00153;ed9ee37dd6a14396;08/08/20;09/08/2020;2020;8;27in 4K gaming monitor;e7e6;479,94;website;direct;desktop;GB;TRUE;1;EMEA
a2c2920f;3407851226a68839;16/08/20;18/08/2020;2020;8;27in 4K gaming monitor;e7e6;479,94;website;email;desktop;GB;TRUE;2;EMEA
6e6d9a9d;933c683742647645;20/08/20;23/08/2020;2020;8;27in 4K gaming monitor;891b;479,94;website;direct;mobile;GB;TRUE;3;EMEA
13316b97;87fd4b0bbc010859;27/09/20;29/09/2020;2020;9;27in 4K gaming monitor;e7e6;479,94;website;email;desktop;GB;TRUE;2;EMEA
6bc5f666;8c7f309c19546495;29/09/20;30/09/2020;2020;9;27in 4K gaming monitor;891b;479,94;website;direct;mobile;GB;TRUE;1;EMEA
b7eccd0f;db19b435e6577910;12/10/20;13/10/2020;2020;10;27in 4K gaming monitor;891b;479,94;website;direct;desktop;GB;TRUE;1;EMEA
a3e97368;842c410dcb969348;22/10/20;25/10/2020;2020;10;27in 4K gaming monitor;891b;479,94;website;direct;desktop;GB;TRUE;3;EMEA
7cdd66d6;edf033dbbdb53348;06/11/20;07/11/2020;2020;11;27in 4K gaming monitor;e7e6;479,94;website;direct;desktop;GB;TRUE;1;EMEA
bbfb5d46;a7b5de9776a79589;05/01/19;07/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;email;mobile;CA;TRUE;2;NA
33d0dc49;e97c042a1a924023;05/01/19;07/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;2;NA
7e562ac2;c02499cc6e753956;07/01/19;09/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;2;NA
4028cf78;ea83d91afde29057;07/01/19;09/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;2;NA
ae632286;5a3f3002a8d73888;13/01/19;14/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;1;NA
616b2bf5;aab753f0fd642337;15/01/19;18/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;mobile;US;TRUE;3;NA
9f21687f;e47bb09d01467270;18/01/19;20/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;2;NA
a288b2fa;9cd0852399968744;19/01/19;21/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;mobile;HU;TRUE;2;EMEA
2b94c0cf;67a458a5d3c20626;20/01/19;22/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;NZ;TRUE;2;APAC
a66a8340;6f389b2910870517;22/01/19;25/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;3;NA
bfae6202;b0f3a6516d981161;25/01/19;27/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;2;NA
f003812d;7ac52cfbe3e101412;27/01/19;30/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;3;NA
6f6f53f8;b1b7e4a262348046;27/01/19;29/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;2;NA
9bf7aff0;9aaeba9adbf65960;28/01/19;31/01/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;mobile;US;TRUE;3;NA
5fcef873;de70d2e28c041708;30/01/19;02/02/2019;2019;1;27in 4K gaming monitor;891b;480;website;direct;desktop;AE;TRUE;3;EMEA
c2108d4b;d2773ac81e182133;01/02/19;02/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;1;NA
dd90bb5e;adba79967ac93630;02/02/19;03/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;mobile;US;TRUE;1;NA
43cb78c2;a1740ef89a730527;03/02/19;04/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;mobile;US;TRUE;1;NA
028b0d4f;f207a962bfe4245;04/02/19;06/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;2;NA
7ecbc665;93186b305dc54144;07/02/19;09/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;mobile;US;TRUE;2;NA
758cff0e;78faeb311bd50405;09/02/19;11/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;2;NA
673b7bff;d53bd2ca5be44589;09/02/19;12/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;3;NA
f4312f50;7fc30e671bd103216;10/02/19;13/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;3;NA
22060903;6ea222a26d8604;11/02/19;14/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;desktop;BR;TRUE;3;LATAM
f656ed3c;8657696cf73104067;11/02/19;13/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;2;NA
124c78c0;640ad16d1ee10475;12/02/19;13/02/2019;2019;2;27in 4K gaming monitor;891b;480;website;direct;desktop;US;TRUE;1;NA
